VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;POCPROCVSE;MANDAT;PORADIMAND;PORADINAHR;POHLAVI
1;8;24;Jiří;Horák;PhDr.;CSc.;64;vedoucí oddělení;Praha;1;47;47;A;116;0;0,41;N;0;23;
1;8;25;Jiří;Hudeček;prof. RNDr.;CSc.;63;univerzitní profesor;Praha;1;74;47;A;340;0;1,2;N;0;24;
1;8;26;Jaroslav;Kvapil;Bc.;DiS.;39;učitel;Vysoké Mýto;581186;47;47;A;331;0;1,17;N;0;25;
1;8;27;Jaromír;Petelík;Mgr.;;34;osoba samostatně výdělečně činná;Praha;1;47;47;A;232;0;0,82;N;0;26;
1;8;28;Evžen;Smrkovský;Ing.;CSc.;73;technolog;Praha;1;99;47;A;112;0;0,39;N;0;27;
1;8;29;Luboš;Petříček;;DiS.;28;pivovarský dělník;Praha;1;47;47;A;420;0;1,49;N;0;28;
1;8;30;Milan;Neubert;RNDr.;Ph.D.;62;fyzik;Praha;1;74;47;A;190;0;0,67;N;0;29;
1;8;31;Pavlína;Dunovská;Bc.;;27;mateřská dovolená;Praha;1;47;47;A;356;0;1,26;N;0;30;
1;8;32;Robert;Kvacskai;;;39;administrátor webových stránek;Praha;1;47;47;A;131;0;0,46;N;0;31;
1;8;33;Vladimír;Roškot;Ing.;;67;podnikatel;Praha;1;47;47;A;51;0;0,18;N;0;32;
1;8;34;Věra;Žežulková;PhDr.;;57;analytička;Praha;1;47;47;A;115;0;0,4;N;0;33;
1;8;35;Jan;Zeman;Ing.;CSc.;61;ekolog;Praha;1;47;47;A;111;0;0,39;N;0;34;
1;8;36;Daniel;Vacek;Mgr.;;39;středoškolský pedagog;Praha;1;47;47;A;359;0;1,27;N;0;35;
1;9;1;Matěj;Stropnický;PhDr.;;34;novinář, předseda Zelených, zast. HMP a Prahy 3;Praha;1;5;5;A;3010;20,49;20,49;N;0;0;
1;9;2;Lucia;Zachariášová;JUDr.;;35;právnička, zastupitelka Prahy 3;Praha;1;5;5;A;1401;9,53;9,53;N;0;0;
1;9;3;Petr;Kutílek;;M.A., M.S.;41;VŠ učitel, zastup. Prahy 4, místopředseda Zelených;Praha;1;5;5;A;737;5,01;5,01;N;0;0;
1;9;4;Milena;Bartlová;prof. PhDr.;CSc.;59;historička umění, vysokoškolská pedagožka;Praha;1;99;5;A;1581;10,76;10,76;N;0;0;
1;9;5;František;Vosecký;;;30;radní MČ Praha 7 pro zdrav., podnikání a sport;Praha;1;5;5;A;478;0;3,25;N;0;0;
1;9;6;Tatiana;Konrádová;Bc.;;31;manažerka sociálního podniku, zastupitelka Prahy 5;Praha;1;5;5;A;383;0;2,6;N;0;0;
1;9;7;Vladimír;Šraier;Ing.;MBA;55;fin. expert, zastup. Prahy 6, zakl. Holiday World;Praha;1;5;5;A;328;0;2,23;N;0;0;
1;9;8;Petra;Jelínková;Bc.;;35;překladatelka a tlumočnice;Praha;1;5;5;A;326;0;2,21;N;0;0;
1;9;9;Ondřej;Mirovský;Mgr.;M.EM;38;zástupce starosty Prahy 7, zastupitel hl. m. Prahy;Praha;1;5;5;A;695;0;4,73;N;0;0;
1;9;10;Ivana;Königsmarková;;;64;porodní asistentka;Praha;1;99;5;A;726;0;4,94;N;0;0;
1;9;11;Petr;Vilgus;MgA.;;43;zástupce starosty MČ Praha 8;Praha;1;5;5;A;155;0;1,05;N;0;0;
1;9;12;Veronika;Šmausová;Mgr. BcA.;;31;učitelka, OSVČ;Praha;1;5;5;A;152;0;1,03;N;0;0;
1;9;13;David;Tišer;Bc.;;32;režisér a romista;Praha;1;5;5;A;253;0;1,72;N;0;0;
1;9;14;Petra;Kolínská;Mgr.;;42;radní pro územní rozvoj hl. m. Prahy;Praha;1;5;5;A;741;5,04;5,04;N;0;0;
1;9;15;Jan;Bičovský;Mgr.;Ph.D.;40;vysokoškolský učitel;Praha;1;99;5;A;181;0;1,23;N;0;0;
1;9;16;Karolína;Brabcová;Mgr.;;42;ekoložka, zastupitelka Prahy 6;Praha;1;5;5;A;305;0;2,07;N;0;0;
1;9;17;Václav;Losík;Ing.;Ph.D.;38;statik staveb. konstrukcí, zastupitel Prahy 18;Praha;1;5;5;A;72;0;0,49;N;0;0;
1;9;18;Tereza;Vandrovcová;PhDr.;Ph.D.;33;vysokoškolská učitelka;Praha;1;5;5;A;419;0;2,85;N;0;0;
1;9;19;Vít;Masare;Mgr.;;30;projektový koordinátor, dříve mluvčí Auto*Mat;Praha;1;5;5;A;480;0;3,26;N;0;0;
1;9;20;Karolína;Chloubová;Mgr.;;31;koor. spolupráce projektů zaměřených na vzdělávání;Praha;1;5;5;A;189;0;1,28;N;0;0;
1;9;21;Luboš;Fendrych;Mgr.;;30;pracovník v oblasti bezpečnostního výzkumu;Praha;1;5;5;A;108;0;0,73;N;0;0;
1;9;22;Petra;Rejchrtová;Mgr.;;48;učitelka, zastupitelka Prahy 4;Praha;1;5;5;A;108;0;0,73;N;0;0;
1;9;23;Milan;Ducko;;;44;zástupce starosty MČ Praha 15;Praha;1;5;5;A;46;0;0,31;N;0;0;
1;9;24;Lucie;Hradecká;Mgr.;;34;úřednice, dobrovolnice v sociálních službách;Semily;576964;5;5;A;177;0;1,2;N;0;0;
1;9;25;Bohumil;Čáp;Mgr.;;36;odborář;Praha;1;5;5;A;223;0;1,51;N;0;0;
1;9;26;Zuzana;Andreska;Bc.;;24;studentka na rodičovské dovolené;Praha;1;5;5;A;145;0;0,98;N;0;0;
1;9;27;David;Patras;;;23;student Husitské teologické fakulty;Praha;1;5;5;A;84;0;0,57;N;0;0;
1;9;28;Sára;Drahokoupil Vidímová;Bc.;;27;politoložka a produkční;Praha;1;5;5;A;185;0;1,25;N;0;0;
1;9;29;Petr;Pávek;;;28;gay aktivista, mluvčí Mladých zelených;Praha;1;5;5;A;230;0;1,56;N;0;0;
1;9;30;Pavla;Jenková;Mgr.;DiS.;31;projektová manažerka Nadace Via;Červený Kostelec;573965;5;5;A;96;0;0,65;N;0;0;
1;9;31;Pavel;Karous;MgA.;Ph.D.;38;sochař, pedagog;Praha;1;5;5;A;297;0;2,02;N;0;0;
1;9;32;Anna;Chválová;Mgr.;;40;úřednice, asistentka místostarostky Prahy 4;Praha;1;5;5;A;68;0;0,46;N;0;0;
1;9;33;Pavel;Plucnara;;;38;poštovní doručovatel;Frýdek-Místek;598003;99;5;A;23;0;0,15;N;0;0;
1;9;34;Michaela;Trtíková Vojtková;Mgr.;;36;socioložka a demografka;Praha;1;5;5;A;116;0;0,78;N;0;0;
1;9;35;Jiří;Hromada;MgA.;;59;herec;Praha;1;99;5;A;164;0;1,11;N;0;0;
1;9;36;Eva;Vavroušková;Ing.;;77;tajemnice neziskové organizace, v důchodu;Praha;1;5;5;A;136;0;0,92;N;0;0;
1;10;1;Petr;Hannig;Mgr.;;71;hudeb.vydavatel a producent, předseda str. Rozumní;Praha;1;137;137;A;223;8,57;8,57;N;0;0;
1;10;2;Jiří;Janeček;;;43;hoteliér;Praha;1;99;137;A;70;0;2,69;N;0;0;
1;10;3;František;Němec;Mgr.;;41;podnikatel;Praha;1;123;137;A;74;0;2,84;N;0;0;
1;10;4;Pavel;Opl;;;46;odborník na vnitřní bezpečnost;Praha;1;99;137;A;107;0;4,11;N;0;0;
1;10;5;Jan;Skácel;Mgr.;;83;nezávislý publicista, předseda ČHNJ;Praha;1;123;137;A;52;0;2;N;0;0;
1;10;6;Silvia;Weiszová;;;50;OSVČ;Praha;1;137;137;A;39;0;1,5;N;0;0;
1;10;7;Ivan;Číla;;;65;podnikatel;Praha;1;137;137;A;20;0;0,76;N;0;0;
1;10;8;Vladimír;Štádler;Ing.;;59;učitel námořní školy, lodní specialista, horolezec;Praha;1;99;137;A;51;0;1,96;N;0;0;
1;10;9;Romana;Frieselová;;;50;bankovní úřednice;Praha;1;79;137;A;34;0;1,3;N;0;0;
1;10;10;Vladimír;Němec;;;69;živnostník;Praha;1;137;137;A;16;0;0,61;N;0;0;
1;10;11;Alena;Široká;Ing.;;40;ekonom;Praha;1;99;137;A;61;0;2,34;N;0;0;
1;10;12;Josef;Votruba;;;70;osvětlovač;Praha;1;99;137;A;23;0;0,88;N;0;0;
1;10;13;Bronislava;Fešarová;;;41;živnostník;Praha;1;99;137;A;17;0;0,65;N;0;0;
1;10;14;Michal;Anděl;;;43;kuchař;Praha;1;99;137;A;41;0;1,57;N;0;0;
1;10;15;Miloslav;Kramný;MUDr.;;59;lékař;Praha;1;99;137;A;54;0;2,07;N;0;0;
1;10;16;Alena;Munzarová;;;44;asistentka top managementu;Praha;1;99;137;A;16;0;0,61;N;0;0;
1;10;17;Věra;Valterová;JUDr.;;70;právník;Praha;1;99;137;A;34;0;1,3;N;0;0;
1;10;18;Zdeněk;Dýčka;Ing.;;55;podnikatel;Praha;1;123;137;A;7;0;0,26;N;0;0;
1;10;19;Tomáš;Kympl;;;42;hudební skladatel;Praha;1;99;137;N;0;0;0;N;0;0;
1;10;20;Jan;Kobes;Ing.;;54;strojní konstruktér, externí pracovník pojišťovny;Praha;1;99;137;A;21;0;0,8;N;0;0;
1;10;21;Jan;Kozák;Mgr.;;66;nakladatel;Praha;1;99;137;A;15;0;0,57;N;0;0;
1;10;22;Adéla;Kosuková;;;21;dělnice;Praha;1;79;137;A;61;0;2,34;N;0;0;
1;10;23;Marie;Bumbová;;;71;důchodkyně;Praha;1;79;137;A;21;0;0,8;N;0;0;
1;10;24;Erika;Mošovská;;;39;manažer dopravy;Praha;1;99;137;A;19;0;0,73;N;0;0;
1;10;25;Marcel;Semecký;;;55;pracovník bezpečnostní agentury;Praha;1;99;137;A;16;0;0,61;N;0;0;
1;10;26;Milan;Arnošt;;;62;řidič;Praha;1;99;137;A;18;0;0,69;N;0;0;
1;10;27;Eva;Beladová;;;56;předsedkyně sdružení majitelů bytů;Praha;1;99;137;A;5;0;0,19;N;0;0;
1;10;28;Miloš;Sádecký;;;53;obchodní analytik;Praha;1;99;137;A;11;0;0,42;N;0;0;
1;10;29;Zdenek;Čerešňa;;;64;důchodce;Praha;1;99;137;A;13;0;0,5;N;0;0;
1;10;30;Jarmila;Sequensová;;;62;knihařka;Praha;1;99;137;A;11;0;0,42;N;0;0;
1;10;31;Michal;Pipek;;;42;podnikatel s informačními technologiemi;Praha;1;99;137;A;16;0;0,61;N;0;0;
1;10;32;Vladislav;Haffner;Ing.;;57;pracovník v nebankovém sektoru;Praha;1;99;137;A;3;0;0,11;N;0;0;
1;10;33;Petra;Bukvičová;;;53;zlatnice;Praha;1;99;137;A;7;0;0,26;N;0;0;
1;10;34;Karel;Halama;;;54;systémový inženýr;Praha;1;99;137;A;5;0;0,19;N;0;0;
1;10;35;Jaroslav;Nový;;;57;OSVČ;Praha;1;99;137;A;4;0;0,15;N;0;0;
1;10;36;Pavel;Dryák;;;55;dělník;Praha;1;99;137;A;15;0;0,57;N;0;0;
1;11;1;Tomáš;Krčma;Ing.;Ph.D.;35;projektant;Praha;1;1041;1041;A;29;6,62;6,62;N;0;0;
1;11;2;Lenka;Vančatová;JUDr.;;58;právnička;Praha;1;99;1041;A;25;5,7;5,7;N;0;0;
1;11;3;Michal;Šanda;;;51;básník, spisovatel;Praha;1;99;1041;A;17;0;3,88;N;0;0;
1;11;4;Sára;Saudková;;;50;umělecká fotografka, spisovatelka;Praha;1;99;1041;A;29;6,62;6,62;N;0;0;
1;11;5;Jiří;Chytil;Ing.;;65;důchodce;Praha;1;99;1041;A;2;0;0,45;N;0;0;
1;11;6;Lucie;Kaletová;;;52;spisovatelka;Praha;1;99;1041;A;8;0;1,82;N;0;0;
1;11;7;Slavomil;Janov;Mgr.;;59;novinář, zakladatel Akademie Jaroslava Foglara;Praha;1;99;1041;A;17;0;3,88;N;0;0;
1;11;8;Jiří;Hurdálek;;;52;vydavatel časopisu Prokopák;Praha;1;1041;1041;A;34;7,76;7,76;N;0;0;
1;11;9;Zdeňka;Hodinářová;Ing.;;65;technolog vody, důchodce;Praha;1;99;1041;A;15;0;3,42;N;0;0;
1;11;10;Lucie;Metelková;;;40;podnikatelka;Praha;1;99;1041;A;3;0;0,68;N;0;0;
1;11;11;Viktor;Škaroupka;BcA.;DiS.;38;specialista informačních technologií;Praha;1;99;1041;A;7;0;1,59;N;0;0;
1;11;12;Roman;Kánský;;;51;grafik;Praha;1;99;1041;A;4;0;0,91;N;0;0;
1;12;1;Petr;Mach;Ing.;Ph.D.;42;vysokoškolský učitel, předseda strany;Praha;1;714;714;A;2811;21,86;21,86;N;0;0;
1;12;2;Jiří;Kubíček;Ing.;;37;podnikatel, místopředseda strany;Praha;1;714;714;A;498;0;3,87;N;0;0;
1;12;3;Mojmír;Mikuláš;Ing.;;49;zastupitel MČ Praha 3, stavební technik;Praha;1;714;714;A;370;0;2,87;N;0;0;
1;12;4;Radim;Smetka;;;29;programátor, místopředseda strany;Praha;1;714;714;A;481;0;3,74;N;0;0;
1;12;5;Alois;Sečkár;Ing.;;29;programátor, rozhodčí baseballu a softballu;Praha;1;714;714;A;282;0;2,19;N;0;0;
1;12;6;Martin;Halama;Ing.;;43;zastupitel MČ Praha 18, živnostník;Praha;1;714;714;A;116;0;0,9;N;0;0;
1;12;7;Radovan;Koutský;;;59;manažer, zastupitel MČ Praha 22 Uhříněves;Praha;1;714;714;A;102;0;0,79;N;0;0;
1;12;8;Tomáš;Štampach;Bc.;;33;zastupitel MČ Praha 3, odborný referent;Praha;1;714;714;A;105;0;0,81;N;0;0;
1;12;9;Petr;Miškovský;Ing.;;26;stavební projektant, OSVČ;Praha;1;714;714;A;126;0;0,98;N;0;0;
1;12;10;Jaroslav;Jeníček;MUDr.;CSc.;52;lékař;Praha;1;714;714;A;199;0;1,54;N;0;0;
1;12;11;Alice;Hejdová;;;44;asistentka ve stavební firmě;Praha;1;714;714;A;98;0;0,76;N;0;0;
1;12;12;Zdislav;Růžička;;;67;kartograf;Praha;1;714;714;A;49;0;0,38;N;0;0;
1;12;13;Igor;Bogdanov;Ing.;;30;obchodní specialista;Praha;1;714;714;A;66;0;0,51;N;0;0;
1;12;14;David;Král;Bc.;;29;úředník;Praha;1;714;714;A;40;0;0,31;N;0;0;
1;12;15;Michael;Kopecký;;;26;právník;Praha;1;714;714;A;115;0;0,89;N;0;0;
1;12;16;Bedřich;Laube;Bc.;;48;technik;Praha;1;714;714;A;44;0;0,34;N;0;0;
1;12;17;Šárka;Haviarová;Ing.;;59;instruktorka v autoškole;Praha;1;714;714;A;74;0;0,57;N;0;0;
1;12;18;Petr;Pícha;Ing.;;61;jednatel společnosti, OSVČ;Praha;1;714;714;A;41;0;0,31;N;0;0;
1;12;19;Jan;Bouša;BcA.;;23;student, podnikatel, marketér;Praha;1;714;714;A;87;0;0,67;N;0;0;
1;12;20;Markéta;Březinová;;;41;office manager;Praha;1;99;714;A;71;0;0,55;N;0;0;
1;12;21;Tomáš;Macek;;;47;podnikatel;Praha;1;714;714;A;38;0;0,29;N;0;0;
1;12;22;Jan;Růžička;;;58;zeměměřič;Praha;1;714;714;A;30;0;0,23;N;0;0;
1;12;23;Anna;Skálová;;DiS.;34;konstruktérka;Praha;1;714;714;A;113;0;0,87;N;0;0;
1;12;24;Josef;Vokál;Bc.;;57;zahradník;Praha;1;714;714;A;54;0;0,42;N;0;0;
1;12;25;Martin;Pucherna;;;42;zaměstnanec;Praha;1;714;714;A;31;0;0,24;N;0;0;
1;12;26;Jan;Stoss;Ing.;CSc.;76;stavební inženýr, důchodce;Praha;1;714;714;A;31;0;0,24;N;0;0;
1;12;27;Pavel;Růžička;;;47;OSVČ;Praha;1;714;714;A;23;0;0,17;N;0;0;
1;12;28;Kateřina;Berková;MgA.;;34;bankovní úřednice (specialistka analýz obchodů);Praha;1;714;714;A;89;0;0,69;N;0;0;
1;12;29;Jaroslav;Černý;Ing.;;38;obchodní ředitel;Praha;1;714;714;A;33;0;0,25;N;0;0;
1;12;30;Josef;Sekava;;;27;programátor;Praha;1;714;714;A;57;0;0,44;N;0;0;
1;12;31;Martin;Březina;Bc.;;34;OSVČ - realitní makléř;Praha;1;714;714;A;21;0;0,16;N;0;0;
1;12;32;Tomáš;Krása;Ing.;;46;OSVČ, programátor;Praha;1;714;714;A;54;0;0,42;N;0;0;
1;12;33;Libor;Straka;MUDr.;Ph.D., MBA;50;podnikatel;Praha;1;714;714;A;79;0;0,61;N;0;0;
1;12;34;Tomáš;Michalička;Ing.;DiS.;34;TP.NET administrátor;Praha;1;714;714;A;33;0;0,25;N;0;0;
1;12;35;Robert;Kefurt;;;54;expert IT, administrace a vývoj;Praha;1;714;714;A;25;0;0,19;N;0;0;
1;12;36;Pavel;Mikulášek;Ing.;;51;stavební technik;Praha;1;714;714;A;36;0;0,28;N;0;0;
1;13;1;David;Štěpán;;;53;"středoškolský učitel; předseda strany BPI";Teplice;567442;155;155;A;40;8,47;8,47;N;0;0;
1;13;2;Robert;Metelec;;;42;vedoucí expedice;Praha;1;99;155;A;16;0;3,38;N;0;0;
1;13;3;Eva;Prokopová;;;50;grafička, středoškolská pedagožka;Praha;1;99;155;A;19;0;4,02;N;0;0;
1;13;4;Tomáš;Kaiser;JUDr.;;61;advokát;Praha;1;99;155;A;26;5,5;5,5;N;0;0;
1;13;5;Michaela;Kuřátková;;;31;produkční;Praha;1;99;155;A;6;0;1,27;N;0;0;
1;13;6;Libor;Winkler;MUDr.;;64;lékař;Všenory;539856;99;155;A;9;0;1,9;N;0;0;
1;13;7;Miroslav;Kulhavý;;;70;obchodní referent - důchodce, bloger;Praha;1;99;155;A;5;0;1,05;N;0;0;
1;13;8;Martin;Reiser;;;48;IT specialista;Chýně;539309;99;155;A;3;0;0,63;N;0;0;
1;13;9;Vlastimil;Štípek;Ing.;;77;důchodce;Praha;1;99;155;A;2;0;0,42;N;0;0;
1;13;10;Jiří;Čapek;;;40;IT specialista;Praha;1;99;155;A;5;0;1,05;N;0;0;
1;13;11;Emil;Wagner;MUDr.;;61;lékař;Praha;1;99;155;A;11;0;2,33;N;0;0;
1;13;12;Daniel;Šilhavý;;;44;truhlář;Praha;1;99;155;A;20;0;4,23;N;0;0;
1;13;13;Jiří;Šamonil;;;70;důchodce;Praha;1;792;155;A;1;0;0,21;N;0;0;
1;13;14;Andrea;Krulišová;;;57;majitelka firmy;Praha;1;99;155;A;5;0;1,05;N;0;0;
1;13;15;Petr;Farka;;;44;elektromechanik;Praha;1;99;155;A;6;0;1,27;N;0;0;
1;13;16;Václav;Křenek;;;68;důchodce;Praha;1;99;155;A;1;0;0,21;N;0;0;
1;13;17;Zbyněk;Bělovský;;;40;kadeřník - vizážista;Otrokovice;585599;99;155;A;5;0;1,05;N;0;0;
1;13;18;Miloš;Bureš;;;67;fyzik;Praha;1;99;155;A;2;0;0,42;N;0;0;
1;13;19;František;Spálenka;;;79;důchodce;Kralupy nad Vltavou;534951;99;155;A;0;0;0;N;0;0;
1;13;20;Ivan;Holešinský;;;52;úředník;Praha;1;792;155;A;4;0;0,84;N;0;0;
1;13;21;Václav;Toman;;;28;manažer;Praha;1;99;155;A;6;0;1,27;N;0;0;
1;13;22;Ivan;Blažek;Ing.;;73;důchodce;Praha;1;99;155;A;1;0;0,21;N;0;0;
1;13;23;Vladimír;Kulhan;;;46;realitní makléř;Praha;1;99;155;A;2;0;0,42;N;0;0;
1;13;24;Jaroslav;Syrovátko;Mgr.;;64;důchodce;Praha;1;99;155;A;1;0;0,21;N;0;0;
1;13;25;Jiří;Brich;;;88;důchodce;Praha;1;99;155;A;1;0;0,21;N;0;0;
1;13;26;Tomáš;Červenka;;;43;úředník;Praha;1;792;155;A;5;0;1,05;N;0;0;
1;13;27;Michal;Spálenka;;;42;dělník;Praha;1;99;155;A;4;0;0,84;N;0;0;
1;13;28;Zdeněk;Kříž;;;60;technik;Praha;1;792;155;A;2;0;0,42;N;0;0;
1;13;29;Antonín;Harca;;;57;technik;Praha;1;792;155;A;1;0;0,21;N;0;0;
1;13;30;Eva;Burešová;;;28;zahradnice;Praha;1;99;155;A;8;0;1,69;N;0;0;
1;13;31;Jozef;Smižanský;;;63;programátor;Praha;1;99;155;A;2;0;0,42;N;0;0;
1;13;32;Věra;Špirková;;;94;důchodkyně;Praha;1;99;155;A;1;0;0,21;N;0;0;
1;13;33;Jana;Spálenková;;;71;důchodkyně;Praha;1;99;155;A;1;0;0,21;N;0;0;
1;13;34;Josef;Valenta;;;63;strojník;Praha;1;99;155;A;0;0;0;N;0;0;
1;13;35;Milan;Kubín;;;66;důchodce;Praha;1;99;155;A;0;0;0;N;0;0;
1;13;36;Pavel;Nosek;;;74;důchodce;Praha;1;99;155;N;0;0;0;N;0;0;
1;14;1;Pavel;Sehnal;Ing.;;53;podnikatel;Praha;1;1173;1173;A;52;5,51;5,51;N;0;0;
1;14;2;Zdeněk;Somr;RNDr.;;57;čestný prezident Hospodářské komory;Nymburk;537004;1173;1173;A;29;0;3,07;N;0;0;
1;14;3;Monika;Hášová;JUDr.;;54;advokátka, zastupitelka HMP;Praha;1;1173;1173;A;31;0;3,28;N;0;0;
1;14;4;Quynh;Vuová;MUDr.;;31;lékařka, internistka;Praha;1;1173;1173;A;30;0;3,18;N;0;0;
1;14;5;Tomáš;Kotrč;Ing.;;51;manažer ve výstavnictví;Praha;1;1173;1173;A;6;0;0,63;N;0;0;
1;14;6;Martin;Bělina;Mgr.;;41;právník;Praha;1;99;1173;A;5;0;0,53;N;0;0;
1;14;7;Ondřej;Lerch;;;41;radní pro sport;Praha;1;1173;1173;A;12;0;1,27;N;0;0;
1;14;8;Petr;Kachlík;Ing.;;63;ekonom;Praha;1;1173;1173;A;12;0;1,27;N;0;0;
1;14;9;Michal;Vejsada;;;57;podnikatel;Praha;1;1173;1173;A;9;0;0,95;N;0;0;
1;14;10;Pavel;Vandas;;;50;sportovní manažer;Praha;1;1173;1173;A;16;0;1,69;N;0;0;
1;14;11;Vlastimil;Navrátil;Ing.;;63;manažer v pojišťovnictví;Praha;1;1173;1173;A;4;0;0,42;N;0;0;
1;14;12;Tomáš;Fuka;Ing.;CSc.;66;učitel na vysoké škole;Praha;1;99;1173;A;13;0;1,37;N;0;0;
1;14;13;Pavel;Drabina;Mgr.;;45;ekonom;Bílov;546984;99;1173;A;7;0;0,74;N;0;0;
1;14;14;Jitka;Dolejšová;JUDr.;;58;právnička;Praha;1;1173;1173;A;14;0;1,48;N;0;0;
1;14;15;Jan;Vlček;Ing. Mgr.;;32;obchodní ředitel;Praha;1;99;1173;A;7;0;0,74;N;0;0;
1;14;16;Jaroslav;Zíta;;;31;ekonom;Praha;1;1173;1173;A;10;0;1,06;N;0;0;
1;14;17;Jakub;Matějka;;;26;právník;Dolní Rychnov;538591;99;1173;A;11;0;1,16;N;0;0;
1;14;18;Roman;Vaculka;PhDr.;;47;manažer farmaceutické firmy;Praha;1;1173;1173;A;3;0;0,31;N;0;0;
1;14;19;Pavla;Jonssonová;PhDr.;;56;učitelka na vysoké škole;Praha;1;1173;1173;A;9;0;0,95;N;0;0;
1;14;20;Vlastimil;Hrach;;;35;ministerský rada;Praha;1;1173;1173;A;3;0;0,31;N;0;0;
1;14;21;Zuzana;Osténiová;;;41;zdravotní sestra;Praha;1;1173;1173;A;10;0;1,06;N;0;0;
1;14;22;Radek;Růžička;;;41;farmaceutický reprezentant;Praha;1;1173;1173;A;4;0;0,42;N;0;0;
1;14;23;Jan;Bárta;;;38;majitel restaurace;Praha;1;1173;1173;A;4;0;0,42;N;0;0;
1;14;24;Zdeňka;Navrátilová;;;60;lektorka zdravotních kurzů;Praha;1;1173;1173;A;7;0;0,74;N;0;0;
1;14;25;Miroslav;Otřísal;Ing.;;44;vedoucí oddělení provozu a investic;Praha;1;1173;1173;A;0;0;0;N;0;0;
1;14;26;Miroslav;Jílek;;;41;odborný referent;Praha;1;1173;1173;A;9;0;0,95;N;0;0;
1;14;27;Ondřej;Čížek;Ing.;;48;obchodní zástupce;Praha;1;1173;1173;A;2;0;0,21;N;0;0;
1;14;28;Martin;Horák;;;38;podnikatel;Praha;1;99;1173;A;6;0;0,63;N;0;0;
1;14;29;Jan;Urban;JUDr.;;72;advokát;Praha;1;1173;1173;A;4;0;0,42;N;0;0;
1;14;30;Marcel;Slavík;;;62;podnikatel;Praha;1;1173;1173;A;1;0;0,1;N;0;0;
1;14;31;Ladislav;Šula;;;60;technik;Praha;1;1173;1173;A;1;0;0,1;N;0;0;
1;14;32;Adrien;Sehnal;;;64;kondiční trenér;Praha;1;1173;1173;A;1;0;0,1;N;0;0;
1;14;33;Pavel;Zahajský;;;26;manažer obchodu;Praha;1;1173;1173;A;8;0;0,84;N;0;0;
1;14;34;Vladimír;Feyfar;;;74;důchodce;Praha;1;1173;1173;A;0;0;0;N;0;0;
1;14;35;Kristýna;Modrá;;;36;mateřská dovolená;Praha;1;1173;1173;A;11;0;1,16;N;0;0;
1;14;36;Alena;Urešová;;;36;provozní;Praha;1;1173;1173;A;3;0;0,31;N;0;0;
1;15;1;Jakub;Michálek;Mgr. et Mgr.;;28;právník a předseda klubu Pirátů v Zastup. HMP;Praha;1;720;720;A;11641;10,81;10,81;A;1;0;
1;15;2;Dana;Balcarová;Ing.;;57;manažerka, exp. na živ.prostředí, zastup. MČ P 9;Praha;1;720;720;A;5463;5,07;5,07;A;2;0;
1;15;3;Ondřej;Profant;;;29;informatik, spec. na svob. software, zastup. HMP;Praha;1;720;720;A;4692;0;4,36;A;3;0;
1;15;4;Olga;Richterová;PhDr.;;32;korpusová lingvistka, překladatelka, zast. MČ P 10;Praha;1;720;720;A;4464;0;4,14;A;4;0;
1;15;5;Jan;Lipavský;;;32;analytik a manažer v obl. inf.tech. v bankovnictví;Praha;1;720;720;A;1634;0;1,51;A;5;0;
1;15;6;Václav;Fořtík;;;46;tvůrce hádanek a hlavolamů, OSVČ;Praha;1;720;720;A;1873;0;1,74;N;0;1;
1;15;7;Robert;Veverka;;;40;vydavatel magazínu Legalizace, OSVČ;Praha;1;99;720;A;1508;0;1,4;N;0;2;
1;15;8;Viktor;Mahrik;;;35;specialista internetových výzkumů;Praha;1;720;720;A;494;0;0,45;N;0;3;
1;15;9;Tomáš;Murňák;;;37;softwarový operátor, zastupitel MČ Praha 13;Praha;1;720;720;A;627;0;0,58;N;0;4;
1;15;10;Lydie Franka;Bartošová;;;34;knihovnice;Praha;1;720;720;A;2489;0;2,31;N;0;5;
1;15;11;Adam;Zábranský;;;23;zast. HMP, wikipedista a aktivista za práva zvířat;Praha;1;720;720;A;2054;0;1,9;N;0;6;
1;15;12;Pavel;Hájek;Ing.;;34;učitel a zeměměřič;Praha;1;720;720;A;962;0;0,89;N;0;7;
1;15;13;Alexandr;Mansurov;;;23;specialista informační bezpečnosti;Praha;1;720;720;A;545;0;0,5;N;0;8;
1;15;14;Věra;Marušiaková;Mgr.;;47;obornice v obl. komunikace, copywriter cest.ruch;Praha;1;99;720;A;826;0;0,76;N;0;9;
1;15;15;Daniel;Mazur;RNDr.;Ph.D.;39;fyzik a projektový manažer;Praha;1;720;720;A;1516;0;1,4;N;0;10;
1;15;16;Barbora;Hrůzová;;;55;dokumentátorka v Archeolog. ústavu AV ČR;Praha;1;720;720;A;925;0;0,85;N;0;11;
1;15;17;Michael;Polák;;;43;poskytovatel internetového připojení;Praha;1;720;720;A;352;0;0,32;N;0;12;
1;15;18;Martin;Duška;Bc.;;25;student politologie;Praha;1;720;720;A;660;0;0,61;N;0;13;
1;15;19;Michaela;Krupičková;;;44;referentka služeb klientům VZP;Praha;1;720;720;A;237;0;0,22;N;0;14;
